SARIMAX,0,188104341423.78027,96759527513149.06250,1250930.62600,1424564546287063.50000,37743404.01033,-252327179820.42844
SARIMAX,1,365815230279.04694,188172737388777.65625,1912471.50872,3142789067849506.00000,56060583.90571,-553245341752.15674
SARIMAX,2,293361189664.34326,150902897212912.93750,217563653.63768,50583258946980937728.00000,7112190868.28953,-8876510558609914.00000
SARIMAX,3,371380486409.69727,191035465168109.93750,38520.18742,1063907969563.29797,1031459.14585,-184744259.27339
SARIMAX,4,66931618035453888915570688.00000,34429145487602436559272411136.00000,5090581016852805632.00000,45712640824344510304698631330732213010432.00000,213805146861212172288.00000,-7832428050342499712788223084476760064.00000
SARIMAX,5,3862836700778005625044992.00000,1987015564086448769030160384.00000,1312.94053,284246546.12617,16859.61287,-48563.14680
SARIMAX,6,222679799501792082130894848.00000,114544895808977402189620183040.00000,1081.23350,136547448.29066,11685.35187,-22669.32669
SARIMAX,7,118787270288550462224334848.00000,61103322030453625449156182016.00000,244438557727.71881,78156261732968860735242240.00000,8840603018627.68164,-13173743547143090601984.00000
SARIMAX,8,229286944502713823132647424.00000,117943563929833615334383288320.00000,1129155890980.90918,1674743973281017600753532928.00000,40923635875628.37500,-286825092623129938755584.00000
SARIMAX,9,181981101714533187772743680.00000,93609776826327558939792637952.00000,1553692.72700,2121712310925944.50000,46062048.48816,-361264699919.45990
SARIMAX,10,232852258021157517731561472.00000,119777535697412746543965929472.00000,293046.33051,104694246746795.60938,10232020.65805,-18301478585.74181
SARIMAX,11,41773442368393245531766273468647105101824.00000,21487959906445932036917898121061572555046912.00000,136090748852681339104972704131178137508051013006039973888.00000,25643125042835076502236423218759802999219285670771714088138634819015892592139888528074478214184160608029702937903104.00000,5063904130494086809301487265453574544690437890289604493312.00000,-4739544492832776075870628984181937938818353658933267547144155220584940477810712985695640198752195957769105309696.00000
SARIMAX,12,2410878311846416708327865409510804815872.00000,1240138556152906777476999254559804448833536.00000,2560.71736,704426211.68939,26541.02884,-141388.10571
SARIMAX,13,138979185684202656439369780517407322800128.00000,71489898856700760760198523250476518922518528.00000,983.28074,324981342.07324,18027.23889,-66193.66555
SARIMAX,14,74137654745908644647308155814149925896192.00000,38135879219361804048351497280033253790580736.00000,199.09660,3277353.45952,1810.34623,-677.63293
SARIMAX,15,143102845010194497107638407723147658788864.00000,73611079713268073934737526752640291859070976.00000,139.88097,3243145.26665,1800.87347,-681.48131
SARIMAX,16,113578265216627079348567387169915901313024.00000,58423847086759447568588198895128544330907648.00000,50.17505,51735.01267,227.45332,-10.15066
SARIMAX,17,145328032793777879226237457800732795207680.00000,74755700390115409752702007540744695903682560.00000,53.15082,54961.52549,234.43875,-11.72277
SARIMAX,18,26071691354915831188160291008431053234356596986301382656.00000,13411091515683792104681497477772660783326722327750018859008.00000,75.54741,719396.52955,848.17246,-177.12136
SARIMAX,19,1504680286733523471833111780097927764734591065783271424.00000,773996774989581542368092272777264864226879271961224019968.00000,65431.25181,2533952776129.59668,1591839.43164,-643771580.36307
SARIMAX,20,86739857394602320650396042655902826348953504965191532544.00000,44618362105496334370832756967281665799199958012476008693760.00000,5926.53204,18516411344.20588,136075.02101,-4884040.39818
LIN_REG,0,0.00000,0.00000,0.00000,1.00000
LIN_REG,1,32.16597,7907.44912,88.92384,-0.87029
LIN_REG,2,39.86312,19240.35762,138.70962,-3.46941
LIN_REG,3,42.75026,13714.60831,117.10939,-2.18349
LIN_REG,4,100.70792,8634498.91666,2938.45179,-1984.50825
LIN_REG,5,73.09515,1211918.26494,1100.87159,-271.49284
LIN_REG,6,75.52005,582406.56405,763.15566,-128.01647
LIN_REG,7,88.27761,1555988.19333,1247.39256,-338.19544
LIN_REG,8,174.32730,18860987.32228,4342.92382,-4062.72466
LIN_REG,9,83.48370,205507.37870,453.32922,-42.84583
LIN_REG,10,96.09755,730772.33341,854.85223,-151.82803
LIN_REG,11,145.09795,5092351.21651,2256.62385,-1047.21611
LIN_REG,12,544674.72935,653789189078067.37500,25569301.69320,-133168742649.81631
LIN_REG,13,1077575.69739,2145923799842323.25000,46324116.82744,-432787586811.02631
LIN_REG,14,443159.95545,341661475262473.87500,18484087.08220,-69345146562.36273
LIN_REG,15,159236.45794,41692880941026.64844,6457002.47336,-8272351447.74982
LIN_REG,16,2022213.76716,6364353931646880.00000,79776900.99049,-1247260542563.88452
LIN_REG,17,7463186.35306,81600738225985216.00000,285658429.29272,-16168384135220.57617
LIN_REG,18,5670282.56034,44158930045420464.00000,210140262.78993,-8395780873376.49414
LIN_REG,19,1862561.44796,4446593297821208.50000,66682781.11943,-811681100904.04114
LIN_REG,20,2335933.80440,5995098999139335.00000,77428024.63669,-1152831572520.81982
LIN_REG,0,25.10086,2369.57665,48.67830,0.44487
LIN_REG,1,26.63129,2674.67930,51.71730,0.36738
LIN_REG,2,28.15344,2973.18241,54.52690,0.28994
LIN_REG,3,29.84533,3351.06988,57.88843,0.19600
LIN_REG,4,31.54789,3750.68581,61.24284,0.09453
LIN_REG,5,33.38400,4221.55593,64.97350,-0.07670
LIN_REG,6,35.35463,4813.99402,69.38295,-0.29211
LIN_REG,7,37.41172,5428.01193,73.67504,-0.47368
LIN_REG,8,39.56103,6098.93823,78.09570,-0.69258
LIN_REG,9,41.45219,6712.40119,81.92925,-0.83780
LIN_REG,10,43.46446,7331.01385,85.62134,-0.97402
LIN_REG,11,45.62496,8152.85527,90.29316,-1.25485
LIN_REG,12,47.76477,8907.33046,94.37865,-1.48785
LIN_REG,13,50.02005,9823.56351,99.11389,-1.74497
LIN_REG,14,52.42213,10886.66466,104.33918,-2.12125
LIN_REG,15,54.05652,11639.53573,107.88668,-2.66750
LIN_REG,16,56.19597,12676.38751,112.58946,-2.91281
LIN_REG,17,58.19282,13634.54401,116.76705,-3.08191
LIN_REG,18,59.99022,14659.60824,121.07687,-3.64491
LIN_REG,19,62.59959,16023.61606,126.58442,-4.17734
LIN_REG,20,65.11841,17466.86816,132.16228,-4.61236
RAND_FOREST,0,4.70240,308.55857,17.56584,0.92671
RAND_FOREST,1,22.62321,2382.51627,48.81103,0.43648
RAND_FOREST,2,23.48968,2448.15099,49.47879,0.43131
RAND_FOREST,3,24.78745,2604.38523,51.03318,0.39546
RAND_FOREST,4,25.30830,2827.42681,53.17355,0.34983
RAND_FOREST,5,25.50078,2874.81853,53.61733,0.35361
